customer_id,recency_days,frequency,monetary,total_freight,state,city,avg_order_value,lifetime_days,is_repeat,avg_days_between,unique_products,r_quartile,r_score,f_score,m_score,rfm_total,segment
9f8ef7b07da1904e496a9b79582e7664,119,1,399.0,17.64,SP,sao paulo,399.0,0,0,0.0,1,1,4,4,5,13,Champions
9f901bde9b9c27f73b6f9d15f2ff20c4,27,1,419.0,43.91,SP,sao paulo,419.0,0,0,0.0,1,0,5,4,5,14,Champions
9f9b454e416375f3c705666a76c37114,31,1,504.0,19.72,ES,vila velha,504.0,0,0,0.0,1,0,5,4,5,14,Champions
9fa090c27af98e6e37f23c0cf4feeb14,149,1,179.79000000000002,45.18,RJ,rio das ostras,179.79000000000002,0,0,0.0,3,1,4,4,4,12,Champions
9fa0b38826f7c3c32d7e58a354862263,161,1,184.9,17.26,RS,sao leopoldo,184.9,0,0,0.0,1,1,4,4,4,12,Champions
9fa792e0110faa073e44deba7a8f45a8,90,1,129.9,18.79,PR,maringa,129.9,0,0,0.0,1,0,5,4,4,13,Champions
9fb020faa1dfc7cc66b648e6a8ef0ca0,10,1,152.0,23.86,SP,barretos,152.0,0,0,0.0,1,0,5,4,4,13,Champions
9fb1578f8808ef7d8bcb9ac681b59ce2,125,1,163.0,18.05,SP,itapecerica da serra,163.0,0,0,0.0,1,1,4,4,4,12,Champions
9fb605ad4f0d32457f99def33e7fd10d,62,1,129.9,27.21,PR,foz do iguacu,129.9,0,0,0.0,1,0,5,4,4,13,Champions
9fb83eeeaad30ceb7a134cde0376648d,80,1,154.0,20.05,RS,osorio,154.0,0,0,0.0,1,0,5,4,4,13,Champions
9fc40e07c540ae6cb1cc7cf10019ab3b,38,1,127.0,12.15,RJ,petropolis,127.0,0,0,0.0,1,0,5,4,4,13,Champions
9fc414650d4d7c80085dee2d70be3dfd,72,1,169.79,23.99,RJ,papucaia,169.79,0,0,0.0,1,0,5,4,4,13,Champions
9fd74c4f8857af9900779476b7050114,22,1,171.9,34.96,PR,curitiba,171.9,0,0,0.0,1,0,5,4,4,13,Champions
9fd78a86bd195a1e4b70e33c25d755e9,130,1,750.0,68.4,MS,campo grande,750.0,0,0,0.0,1,1,4,4,5,13,Champions
9fdd9cbdbd5497b7a99b809f1c858017,39,1,129.49,13.21,SP,praia grande,129.49,0,0,0.0,1,0,5,4,4,13,Champions
9fe07404a97e688ba9fc3dc107f094e5,22,1,149.99,22.8,MG,ipatinga,149.99,0,0,0.0,1,0,5,4,4,13,Champions
9fe14b8d3c033726af785408b7d1454a,27,1,159.0,42.09,DF,brasilia,159.0,0,0,0.0,1,0,5,4,4,13,Champions
9fe87d7149e3558d9f0673e049eb8d2e,107,1,190.0,19.58,SP,sao paulo,190.0,0,0,0.0,1,1,4,4,5,13,Champions
9ff09ff905778a260bafadfafa84bd1b,133,1,162.5,19.02,PR,curitiba,162.5,0,0,0.0,1,1,4,4,4,12,Champions
9ffb4406e0df3460c78afa4080f59738,23,1,848.9,24.04,SC,itajai,848.9,0,0,0.0,1,0,5,4,5,14,Champions
a001dad8726d7eadddb0142d138d1cbb,22,1,129.95,60.14,MG,orizania,129.95,0,0,0.0,1,0,5,4,4,13,Champions
a0030d029d80dd2ead83e0844154285c,56,1,185.8,154.84,CE,ipueiras,185.8,0,0,0.0,1,0,5,4,4,13,Champions
a00c55db1df05900d9400feee40d5a2e,170,1,119.9,20.18,SP,penapolis,119.9,0,0,0.0,1,1,4,4,4,12,Champions
a00fa52ddea707d5e192b7f87852add8,12,1,119.0,18.93,SP,santos,119.0,0,0,0.0,1,0,5,4,4,13,Champions
a0166e4e2e823b3f62b4a58a7363c6db,91,1,124.9,9.23,SP,osasco,124.9,0,0,0.0,1,0,5,4,4,13,Champions
a017de101a9c4fab4995c1bc81e737ea,102,2,485.1,130.23000000000002,SP,sao paulo,242.55,0,1,0.0,1,1,4,5,5,14,Champions
a02520120cbe8000d14e4cbc35f703f4,122,1,169.99,8.95,SP,sao paulo,169.99,0,0,0.0,1,1,4,4,4,12,Champions
a029899dd8534557a81c369475ff80c8,119,3,428.4,82.89,GO,morrinhos,142.79999999999998,18,1,3.0,5,1,4,5,5,14,Champions
a02e009cf5e84437635e98fd7478353b,150,1,286.0,14.44,SP,sao bernardo do campo,286.0,0,0,0.0,1,1,4,4,5,13,Champions
a032e1287cd0e7fe3a494d0458958442,16,1,249.9,66.08,MG,belo horizonte,249.9,0,0,0.0,1,0,5,4,5,14,Champions
a0395992019b401544b972905cff02fb,174,1,145.0,19.09,SP,sao paulo,145.0,0,0,0.0,1,1,4,4,4,12,Champions
a03e6b52c1ccc37579847e6948c7a70d,72,1,219.0,17.8,SP,santo andre,219.0,0,0,0.0,1,0,5,4,5,14,Champions
a04c7722cb3cfd6df3ad0bfd56519319,102,1,185.0,31.15,SP,sao paulo,185.0,0,0,0.0,1,1,4,4,4,12,Champions
a04d29ea1834c0c9ba7030d68a98f6e4,174,1,122.99,18.74,MG,juiz de fora,122.99,0,0,0.0,1,1,4,4,4,12,Champions
a05149d2657781076ebe7d9d1f9776e4,91,1,149.0,34.58,SC,sao jose,149.0,0,0,0.0,1,0,5,4,4,13,Champions
a05262e3e3de722e0a42cfa3b48e622c,83,1,670.0,28.45,SP,sao paulo,670.0,0,0,0.0,1,0,5,4,5,14,Champions
a060a1733f36c269b08c21fc35bdbe9a,11,1,399.0,77.13,CE,crato,399.0,0,0,0.0,1,0,5,4,5,14,Champions
a06e0591f39dbc4d76b67bee3f3b9b55,15,1,319.99,10.4,SP,sao paulo,319.99,0,0,0.0,1,0,5,4,5,14,Champions
a06e9194d3e2c064bce10431ec5548f8,7,1,129.0,14.48,SP,jundiai,129.0,0,0,0.0,1,0,5,4,4,13,Champions
a0727f661704ca444af6bd197021d027,51,1,380.0,79.63,MG,sabara,380.0,0,0,0.0,1,0,5,4,5,14,Champions
a07a783b3105910325b0169dcb1ac1e5,152,1,169.9,39.01,RJ,rio de janeiro,169.9,0,0,0.0,1,1,4,4,4,12,Champions
a08027c330a3d29bd5864bb576d365df,86,1,144.99,47.45,PE,cabrobo,144.99,0,0,0.0,1,0,5,4,4,13,Champions
a085f2883a0050fb733a66521c23d5f6,95,1,379.0,20.68,MS,nova andradina,379.0,0,0,0.0,1,1,4,4,5,13,Champions
a08a307263e92900e2368f8cd47b5fca,22,1,149.0,24.26,SC,sao miguel do oeste,149.0,0,0,0.0,1,0,5,4,4,13,Champions
a08b7a139f50986a7f6c70589d16aced,87,1,189.9,19.21,MG,pouso alegre,189.9,0,0,0.0,1,0,5,4,5,14,Champions
a08baa27a7207c2b21620abbb8847ffd,111,1,330.0,130.05,RS,caxias do sul,330.0,0,0,0.0,1,1,4,4,5,13,Champions
a092eae5ff7dd7c76bb41aae8ffdb1d0,133,1,159.9,20.65,RJ,rio de janeiro,159.9,0,0,0.0,1,1,4,4,4,12,Champions
a0988feb55f4bf6cd3643c2a0d8d3899,106,1,784.7,239.5,RS,ronda alta,784.7,0,0,0.0,1,1,4,4,5,13,Champions
a0abd26659c9914690cbd3320d39fd96,67,4,327.19,98.93,RS,canoas,81.7975,391,1,97.75,4,0,5,5,5,15,Champions
a0b3658bff11e9414a501fef4be81a78,67,1,146.94,49.4,RJ,niteroi,146.94,0,0,0.0,1,0,5,4,4,13,Champions
a0b5c0d19b4f543e7d64912aadc96424,26,1,179.9,19.36,SP,aparecida de monte alto,179.9,0,0,0.0,1,0,5,4,4,13,Champions
a0b8cb877c42bab28dc9548a600ca0c7,141,1,139.89,34.96,RJ,sao goncalo,139.89,0,0,0.0,2,1,4,4,4,12,Champions
a0ba4be3b3162d5c6033725ddd480f42,122,1,179.0,22.75,PR,palmital,179.0,0,0,0.0,1,1,4,4,4,12,Champions
a0ba81a173a840b902e90b3574d41646,128,1,169.9,13.63,SP,sao paulo,169.9,0,0,0.0,1,1,4,4,4,12,Champions
a0bbc557b7ca182b9271319d603d6922,65,1,249.0,19.84,SP,sao paulo,249.0,0,0,0.0,1,0,5,4,5,14,Champions
a0bc4b8c7a1056c815ac7a2ed38186bb,134,1,276.0,34.5,MG,belo horizonte,276.0,0,0,0.0,1,1,4,4,5,13,Champions
a0c2291e43da5ca10c813423b352c1a8,35,1,440.0,32.88,SP,osasco,440.0,0,0,0.0,1,0,5,4,5,14,Champions
a0c2e84d8ac83733cbbc70f0eaad7b90,31,1,154.9,19.23,RJ,marica,154.9,0,0,0.0,1,0,5,4,4,13,Champions
a0caf0ebcf81f6f063278e68e9154c4b,33,1,149.0,44.84,SP,orlandia,149.0,0,0,0.0,1,0,5,4,4,13,Champions
a0cb03819b1c21f845ea582427946628,26,1,124.9,51.74,RJ,rio de janeiro,124.9,0,0,0.0,1,0,5,4,4,13,Champions
a0cb88d0b7ec2efb4b8928fccbb2cdec,156,1,120.0,17.55,GO,goiania,120.0,0,0,0.0,1,1,4,4,4,12,Champions
a0cbc0fd1674542e2946647266a76b3d,125,1,279.9,43.82,SP,ribeirao preto,279.9,0,0,0.0,1,1,4,4,5,13,Champions
a0cc96769a941738e86ac88a9b06edfd,65,1,122.99,21.13,SE,aracaju,122.99,0,0,0.0,1,0,5,4,4,13,Champions
a0cd1f3e0a9259b6dd8ec0ed4f63a63e,25,1,1899.0,79.18,MG,vespasiano,1899.0,0,0,0.0,1,0,5,4,5,14,Champions
a0ceb48ffaab665511ba11f3010c7b4a,39,1,198.9,19.49,MG,formiga,198.9,0,0,0.0,1,0,5,4,5,14,Champions
a0d44d593fe455c0ec7ed8f4715190cb,148,2,179.8,43.42,SP,sao paulo,89.9,0,1,0.0,1,1,4,5,4,13,Champions
a0d58c3abf0bc947e39f72976db72428,42,2,193.99,46.85,RS,erechim,96.995,0,1,0.0,2,0,5,5,5,15,Champions
a0e363eb99ec5c321d26ef6618308918,61,1,129.0,19.0,MG,abaete,129.0,0,0,0.0,1,0,5,4,4,13,Champions
a0ed9a80e0ab2c3ed65685d0ce8947d7,174,1,289.9,39.32,SP,sao paulo,289.9,0,0,0.0,1,1,4,4,5,13,Champions
a0f575c70c2eb6e4ba6843930b50f8f5,29,1,527.9,21.8,SP,guarei,527.9,0,0,0.0,1,0,5,4,5,14,Champions
a0f72345ed1d0c023645a0ba4c6389c8,79,1,134.9,9.68,SP,barueri,134.9,0,0,0.0,1,0,5,4,4,13,Champions
a0f9ad7b94fe7fa0a6e34cbbf5b3764f,161,1,199.8,54.5,SP,sao paulo,199.8,0,0,0.0,1,1,4,4,5,13,Champions
a0fb70a2f827809daf55d4ea33aaaa0d,105,1,428.0,33.65,MT,campo novo do parecis,428.0,0,0,0.0,1,1,4,4,5,13,Champions
a105211d8deb61e52f4df703e2bde3c3,94,1,224.0,9.33,SP,sao paulo,224.0,0,0,0.0,1,1,4,4,5,13,Champions
a105fabef0ff285a4f3e8e4195b74c17,55,1,120.0,44.64,SP,araraquara,120.0,0,0,0.0,1,0,5,4,4,13,Champions
a1078f17f218a230637f395d06c1601f,122,1,139.9,41.05,PR,ubirata,139.9,0,0,0.0,1,1,4,4,4,12,Champions
a107ddd0b7ad33c60c34603fac4fef37,132,1,129.0,26.98,SP,sao paulo,129.0,0,0,0.0,1,1,4,4,4,12,Champions
a109f435b9d28761c7a3024094369103,168,1,1996.0,101.14,SP,aparecida,1996.0,0,0,0.0,1,1,4,4,5,13,Champions
a10d0833b21b909913140de0a5575f95,155,1,799.9,39.14,ES,sao mateus,799.9,0,0,0.0,1,1,4,4,5,13,Champions
a10ee69bc4cfc8c1bb9fbb3414ac6713,66,1,169.0,23.98,RJ,rio de janeiro,169.0,0,0,0.0,1,0,5,4,4,13,Champions
a112047032175c5d3c6e1e5936f7d2cd,148,1,148.0,15.13,SP,bocaina,148.0,0,0,0.0,1,1,4,4,4,12,Champions
a11ecad7d119184868507dde9b439897,113,1,279.98,33.7,SP,sao paulo,279.98,0,0,0.0,1,1,4,4,5,13,Champions
a126181f98c5f1ec6e3d8740f47832d6,171,1,151.9,27.14,GO,aguas lindas de goias,151.9,0,0,0.0,1,1,4,4,4,12,Champions
a1296778f9146044596537f28a2f00b8,57,1,135.9,15.26,SP,itapevi,135.9,0,0,0.0,1,0,5,4,4,13,Champions
a12b71e8ccb7848c59505ae3822b8a98,145,1,215.0,13.41,SP,embu das artes,215.0,0,0,0.0,1,1,4,4,5,13,Champions
a12bfda22e7c318d63dbef58e9ea2980,161,1,387.0,26.47,MG,contagem,387.0,0,0,0.0,1,1,4,4,5,13,Champions
a12dcd7d4f4c8d2b758deb8241690fcd,139,1,315.0,20.09,MG,sao joao del rei,315.0,0,0,0.0,1,1,4,4,5,13,Champions
a12fc54cae982f13145a7c826cce10a1,78,1,1099.0,58.41,RN,caicara do norte,1099.0,0,0,0.0,1,0,5,4,5,14,Champions
a133f658a4d462264b8d4d8cbb282393,119,1,220.64,15.28,SP,sao paulo,220.64,0,0,0.0,2,1,4,4,5,13,Champions
a136639d058fc587dedd283a287474cf,62,1,169.0,13.84,SP,sao paulo,169.0,0,0,0.0,1,0,5,4,4,13,Champions
a145a39eeab9e6a1a8df16c199a0f8d9,78,1,478.0,47.2,PR,maringa,478.0,0,0,0.0,1,0,5,4,5,14,Champions
a147b35c04951884b4bbd65a0085cf88,62,2,198.9,23.4,SP,sao paulo,99.45,217,1,217.0,2,0,5,5,5,15,Champions
a14b178930d5095e2beda5ffa0641e7a,38,1,219.0,17.72,RJ,niteroi,219.0,0,0,0.0,1,0,5,4,5,14,Champions
a14ced328c3151f9d9dec0a419645169,105,1,116.9,0.0,SP,sao jose dos campos,116.9,0,0,0.0,1,1,4,4,4,12,Champions
a14fc3d11e3640f196d4fc8c932fecc1,135,1,129.0,23.48,PR,curitiba,129.0,0,0,0.0,1,1,4,4,4,12,Champions
a1508102f4f0401b2b8119d836fc7a29,59,1,119.9,14.18,MG,paraguacu,119.9,0,0,0.0,1,0,5,4,4,13,Champions
a152c44fe84bce34a61421260f371192,89,1,899.0,20.38,SP,presidente prudente,899.0,0,0,0.0,1,0,5,4,5,14,Champions
a15566e9efa4b19be06852de74f31970,35,1,890.0,81.03,RJ,rio de janeiro,890.0,0,0,0.0,1,0,5,4,5,14,Champions
a156e873ab29b82c3e8c659399150d2c,115,1,172.13,23.78,RJ,rio de janeiro,172.13,0,0,0.0,1,1,4,4,4,12,Champions
a1571fa52389e31a3e9b9a7c8c0b9be9,71,1,224.0,16.27,SP,bauru,224.0,0,0,0.0,1,0,5,4,5,14,Champions
a15e74c51313b5519cda222ff6c84eb4,10,1,112.49,8.95,SP,sao paulo,112.49,0,0,0.0,1,0,5,4,4,13,Champions
a162a5466fc1fd5b47439ca676db9a88,63,1,124.9,37.78,DF,brasilia,124.9,0,0,0.0,1,0,5,4,4,13,Champions
a1639a426ff70ff47ebc24af426b3078,89,1,330.0,39.0,CE,itapaje,330.0,0,0,0.0,1,0,5,4,5,14,Champions
a163d05eecb19576ff0157a8f55844f1,16,1,169.9,51.98,AL,inhapi,169.9,0,0,0.0,1,0,5,4,4,13,Champions
a16ad765c958d49d1239b3ccb2a3717e,139,1,120.0,13.28,SP,itapolis,120.0,0,0,0.0,1,1,4,4,4,12,Champions
a16af76f80949cf52a52c2ac7c6b8d16,155,1,145.9,16.99,PR,curitiba,145.9,0,0,0.0,1,1,4,4,4,12,Champions
a173abeb2f9c40fc7bf6296437cfe15a,139,1,117.0,22.37,SP,itapecerica da serra,117.0,0,0,0.0,2,1,4,4,4,12,Champions
a17d31fc1cb76c6249430b960a117928,117,1,161.97,38.46,SP,guaira,161.97,0,0,0.0,1,1,4,4,4,12,Champions
a17d93496a8da3cae2733efe89acb26f,111,1,245.8,37.48,RS,porto alegre,245.8,0,0,0.0,1,1,4,4,5,13,Champions
a1812e70a075e9ac3e1f6d5902a72e4a,28,1,144.0,59.09,MG,campos gerais,144.0,0,0,0.0,1,0,5,4,4,13,Champions
a183c677676c01f0b06ed8a8ebdb1ac9,100,1,139.8,24.86,SP,sao bernardo do campo,139.8,0,0,0.0,1,1,4,4,4,12,Champions
a1874c5550d2f0bc14cc122164603713,97,4,670.39,120.28,RJ,rio de janeiro,167.5975,327,1,65.4,4,1,4,5,5,14,Champions
a18d428175a406cadc1d8add7bccc321,175,1,126.12,15.76,PR,curitiba,126.12,0,0,0.0,1,1,4,4,4,12,Champions
a190ba94d3b565f0a23a1769a948c65d,176,1,199.9,15.15,RJ,marica,199.9,0,0,0.0,1,1,4,4,5,13,Champions
a1918ca2f4fe2024f4fc0dd20f31c3cd,71,1,119.85,14.42,SP,marilia,119.85,0,0,0.0,1,0,5,4,4,13,Champions
a195349898d3650220bdbe257781629d,173,1,135.0,19.92,MG,lavras,135.0,0,0,0.0,1,1,4,4,4,12,Champions
a19894006cd7b53c531c22712179d9ae,166,1,182.0,43.33,CE,fortaleza,182.0,0,0,0.0,1,1,4,4,4,12,Champions
a19c73ba9c37d4b6e5ddf6bcf778c750,19,1,159.0,19.21,RJ,rio de janeiro,159.0,0,0,0.0,1,0,5,4,4,13,Champions
a1a1c5083998a1ed55698a1b0d005def,123,1,1390.55,48.72,RJ,rio de janeiro,1390.55,0,0,0.0,1,1,4,4,5,13,Champions
a1a8261042c9612dfa0408406164ce66,107,1,119.0,58.69,SP,vinhedo,119.0,0,0,0.0,1,1,4,4,4,12,Champions
a1a9e43decb5941c1fc7f7c5fd507c5d,49,1,1670.0,68.17,RJ,paracambi,1670.0,0,0,0.0,1,0,5,4,5,14,Champions
a1b1b1ff65d49b3c417da96e181b11b6,76,1,169.99,23.99,MG,santa rita de caldas,169.99,0,0,0.0,1,0,5,4,4,13,Champions
a1b667ccfcab85f34445a0905ec39a2e,171,1,325.0,17.15,ES,cariacica,325.0,0,0,0.0,1,1,4,4,5,13,Champions
a1bb7c7b76a140dfbb6de2b090bf1849,146,1,132.8,23.47,SC,palhoca,132.8,0,0,0.0,1,1,4,4,4,12,Champions
a1bca498bea13c7c1a53f1cad3ad790e,38,1,299.9,24.82,MA,sao luis,299.9,0,0,0.0,1,0,5,4,5,14,Champions
a1c1665f040ebd05f327c8e9dc1cdf4f,121,2,153.9,22.74,MG,ituiutaba,76.95,166,1,166.0,2,1,4,5,4,13,Champions
a1c2e4b4c1b29e41684ebdf3cc6538f8,46,1,129.9,51.2,RJ,conceicao de macabu,129.9,0,0,0.0,1,0,5,4,4,13,Champions
a1c537c2f5231abb4729ee7c83c4bbba,11,1,124.9,23.67,SP,sao paulo,124.9,0,0,0.0,1,0,5,4,4,13,Champions
a1c796e8ab168cccdc1198aaad768942,73,1,234.0,42.62,MG,governador valadares,234.0,0,0,0.0,1,0,5,4,5,14,Champions
a1c839a978e05fedd92fec96d4ea685d,118,1,527.7,91.08,SP,praia grande,527.7,0,0,0.0,1,1,4,4,5,13,Champions
a1cb68bb870a9aac713f7dd01bf4b8a5,63,1,209.99,25.82,RJ,niteroi,209.99,0,0,0.0,1,0,5,4,5,14,Champions
a1cbaab4236d5ac6f71bcfc7fdc87d10,147,1,269.5,197.35,CE,fortaleza,269.5,0,0,0.0,1,1,4,4,5,13,Champions
a1d3e97003159cb3be579dbed6eac601,172,1,540.0,40.47,PE,olinda,540.0,0,0,0.0,1,1,4,4,5,13,Champions
a1d41a7e48b180342a85b93115f4263f,14,1,600.0,256.13,BA,guanambi,600.0,0,0,0.0,1,0,5,4,5,14,Champions
a1d6418fe32f5acbc6780e5840df0408,66,1,299.0,44.37,MT,cuiaba,299.0,0,0,0.0,1,0,5,4,5,14,Champions
a1d71835b02fa9e916be4115df3e8b1e,72,1,190.0,38.24,PE,tuparetama,190.0,0,0,0.0,1,0,5,4,5,14,Champions
a1e50a3dccba202163dc3be9dceb3a2d,141,1,169.9,13.63,SP,penapolis,169.9,0,0,0.0,1,1,4,4,4,12,Champions
a1e94c3f6d7a4342eb7a9f0e8aaecc01,172,1,529.9,63.77,PI,teresina,529.9,0,0,0.0,1,1,4,4,5,13,Champions
a1ec25928532606ff2a113ef95963c12,10,1,122.99,30.11,SP,sao paulo,122.99,0,0,0.0,1,0,5,4,4,13,Champions
a1ed6a6697fcb252b63bc8137f8cd009,165,1,129.9,13.35,SP,avare,129.9,0,0,0.0,1,1,4,4,4,12,Champions
a1edee13974273a7dac3535faf658a9f,109,1,115.0,0.0,SC,navegantes,115.0,0,0,0.0,1,1,4,4,4,12,Champions
a1eff3d942844ab95a77d78f8c4900c5,111,1,139.99,16.85,SP,piracicaba,139.99,0,0,0.0,1,1,4,4,4,12,Champions
a1f0bd0037d5074538e8f4ab3b55ed5d,161,1,680.0,88.62,SP,jundiai,680.0,0,0,0.0,1,1,4,4,5,13,Champions
a1f124350296eacfe1cb2e23bbc07b40,152,1,499.99,21.38,GO,sao luis de montes belos,499.99,0,0,0.0,1,1,4,4,5,13,Champions
a1f560f4e2d33a585b14158020b63719,148,1,254.9,35.32,ES,cariacica,254.9,0,0,0.0,1,1,4,4,5,13,Champions
a1f56aab52b1748c1f978deabd1f6e6b,82,1,162.52,39.13,PR,paranagua,162.52,0,0,0.0,1,0,5,4,4,13,Champions
a1f6aec75e41168caba548372f245c68,176,2,214.0,34.129999999999995,RJ,paraty,107.0,77,1,77.0,1,1,4,5,5,14,Champions
a1f6ebf793aa3223c0f7d074887ff021,61,1,259.9,20.73,PA,belem,259.9,0,0,0.0,1,0,5,4,5,14,Champions
a1f8914dd5e82283e1a68e7b29935434,139,1,179.99,42.21,MG,mantena,179.99,0,0,0.0,1,1,4,4,4,12,Champions
a1fadc991b897076fcd8e5fc1cd4a6ac,105,1,239.7,69.42,MG,caratinga,239.7,0,0,0.0,1,1,4,4,5,13,Champions
a1ff94cf446464cb8e9f3b5b60309eeb,125,1,179.0,8.87,MG,belo horizonte,179.0,0,0,0.0,1,1,4,4,4,12,Champions
a201226500f99d87a10338b912ef6dd2,64,1,249.9,40.96,MG,santa luzia,249.9,0,0,0.0,1,0,5,4,5,14,Champions
a2013ce272f9f3823e3eb71857c55f61,39,1,128.9,18.7,RJ,belford roxo,128.9,0,0,0.0,1,0,5,4,4,13,Champions
a2027a1c6f9e04a875c44ea09061d3f2,103,2,222.79,50.6,SP,sao paulo,111.395,52,1,26.0,3,1,4,5,5,14,Champions
a2029eedec80d478bb1e225326c7410d,126,1,254.54,26.66,SP,sertaozinho,254.54,0,0,0.0,1,1,4,4,5,13,Champions
a2058e072a55d42210fcdb91d837c65c,22,1,122.99,36.63,RS,canoas,122.99,0,0,0.0,1,0,5,4,4,13,Champions
a20cdc29893c82874d8609df52228828,42,1,119.0,18.93,RJ,sao jose de uba,119.0,0,0,0.0,1,0,5,4,4,13,Champions
a20cffe0c98b9e50d4e8d58ef32cf9fb,112,1,119.9,9.75,RJ,rio de janeiro,119.9,0,0,0.0,1,1,4,4,4,12,Champions
a20dbcbaba6a0b5dbbd4bb64797a1efc,118,1,166.0,8.51,SP,diadema,166.0,0,0,0.0,1,1,4,4,4,12,Champions
a20e19f70cf92ad5bf8e1339d5ae9316,116,1,149.9,25.18,SP,sao paulo,149.9,0,0,0.0,1,1,4,4,4,12,Champions
a212896846dd6405a9b17d808304931a,156,1,126.77,15.77,ES,vila velha,126.77,0,0,0.0,1,1,4,4,4,12,Champions
a220343cfac0d96c59aa3c46a2687c56,105,1,178.0,16.13,RJ,rio de janeiro,178.0,0,0,0.0,1,1,4,4,4,12,Champions
a229eba70ec1c2abef51f04987deb7a5,89,1,4400.0,45.5,RJ,niteroi,4400.0,0,0,0.0,2,0,5,4,5,14,Champions
a22dc07295cb047e6807c7a5db326219,176,1,152.5,25.32,SP,sao paulo,152.5,0,0,0.0,1,1,4,4,4,12,Champions
a22ee6bd65e350c2d1a0d9a12c2e465f,11,1,3976.0,53.98,SP,ferraz de vasconcelos,3976.0,0,0,0.0,1,0,5,4,5,14,Champions
a231b02134665d0d59438a0008e6e082,138,1,166.9,36.92,SP,descalvado,166.9,0,0,0.0,2,1,4,4,4,12,Champions
a239b2de0befe32238ef4ff962a8d626,121,1,220.0,13.45,SP,diadema,220.0,0,0,0.0,1,1,4,4,5,13,Champions
a23af1ae4371a8dfedd04368b1e16f38,147,1,122.99,18.74,MG,caratinga,122.99,0,0,0.0,1,1,4,4,4,12,Champions
a23be1160dc558e9c86a79491b808156,160,1,175.9,13.67,SP,cubatao,175.9,0,0,0.0,1,1,4,4,4,12,Champions
a23f32bea5b7b72d42da47dd84064251,167,1,119.9,23.38,RJ,rio de janeiro,119.9,0,0,0.0,1,1,4,4,4,12,Champions
a24799ffe87b5934c95792755e6d688c,65,1,119.0,13.49,SP,sao paulo,119.0,0,0,0.0,1,0,5,4,4,13,Champions
a247a15216fff8c0dfde06ecdc550388,117,1,135.9,26.21,RJ,niteroi,135.9,0,0,0.0,2,1,4,4,4,12,Champions
a24d643d3995860419ac5afe5194c2ec,43,1,293.9,15.4,RS,bage,293.9,0,0,0.0,1,0,5,4,5,14,Champions
a253d10c681ebc4ee987907d2fd156ce,106,2,387.9,57.97,RJ,rio de janeiro,193.95,48,1,48.0,2,1,4,5,5,14,Champions
a262442e3ab89611b44877c7aaf77468,35,2,147.9,29.93,RJ,rio de janeiro,73.95,521,1,521.0,2,0,5,5,4,14,Champions
a2625273711f0664b2787dc6730d26ca,45,1,199.98,47.0,RJ,teresopolis,199.98,0,0,0.0,1,0,5,4,5,14,Champions
a2643467d478699be6b4aa38f004e1d1,71,1,129.0,19.0,SC,cacador,129.0,0,0,0.0,1,0,5,4,4,13,Champions
a2659a2f67317655f6b14060a8377bec,21,1,146.01,22.95,BA,salvador,146.01,0,0,0.0,1,0,5,4,4,13,Champions
a26b156b97861290e0b947bcdf2b1abf,106,1,199.9,34.94,GO,aparecida de goiania,199.9,0,0,0.0,1,1,4,4,5,13,Champions
a26d764d8cf59a30f3d4f76ade4ab880,62,1,375.0,87.30000000000001,MG,belo horizonte,375.0,0,0,0.0,1,0,5,4,5,14,Champions
a26e79860743c5a17e57fcbe42d9629d,106,1,119.9,15.72,SP,sao paulo,119.9,0,0,0.0,1,1,4,4,4,12,Champions
a26fff917d367b218a794da1eecba3fc,62,2,148.7,37.24,SC,itapema,74.35,0,1,0.0,2,0,5,5,4,14,Champions
a2782f8a873c523ba49a501305c2c11b,112,1,119.99,18.82,SP,sao paulo,119.99,0,0,0.0,1,1,4,4,4,12,Champions
a27ca82e1be334b38bed939304014219,140,1,362.45,17.55,SC,cacador,362.45,0,0,0.0,1,1,4,4,5,13,Champions
a2812ae34e0309a262045b2150ba8be6,62,1,169.9,18.32,SP,santos,169.9,0,0,0.0,1,0,5,4,4,13,Champions
a2816010e66c2b2e4acb191fce3bbcf5,97,1,391.25,19.65,SP,rio claro,391.25,0,0,0.0,1,1,4,4,5,13,Champions
a2830bb14fd86f10e197892ee2e20fd0,58,1,118.0,36.28,CE,fortaleza,118.0,0,0,0.0,1,0,5,4,4,13,Champions
a286008b18cc3a9834fb353915dd059c,133,1,112.9,0.0,GO,aragoiania,112.9,0,0,0.0,1,1,4,4,4,12,Champions
a286380edea73341e7bc2e88e703e031,176,1,231.47,43.17,MG,cataguases,231.47,0,0,0.0,2,1,4,4,5,13,Champions
a288402934b30ba36044d0c9037ccb9b,110,1,113.9,14.16,SP,tabatinga,113.9,0,0,0.0,1,1,4,4,4,12,Champions
a28dd82cfe4950491838b104faa66b75,60,1,148.0,20.23,SP,sao paulo,148.0,0,0,0.0,1,0,5,4,4,13,Champions
a292ea1812854bc97d036365bc95dc64,161,1,139.8,13.42,SP,sao sebastiao,139.8,0,0,0.0,1,1,4,4,4,12,Champions
a2958412c124f154e9107c6a0efa13fe,65,1,950.0,29.45,MG,joao monlevade,950.0,0,0,0.0,1,0,5,4,5,14,Champions
a2979436ea8e2cadacb6bd64e8b37d9b,110,1,123.0,40.45,RJ,araruama,123.0,0,0,0.0,2,1,4,4,4,12,Champions
